Date,Average_Housing_Price,Weekly_Earnings,Employment_Rate,Benefit Caseload,Housing Supply,Euro Rate,Interest Rate
2015/1/1,-0.753913018,-0.564204154,-1.571218648,0.91688543,-0.379101347,1.828355352,-0.366733203
2015/2/1,-0.719024818,-0.564204154,-1.150304001,0.90288429,-0.379101347,2.506848215,-0.366733203
2015/3/1,-0.778672386,-0.564204154,-0.118006955,0.862756224,-0.379101347,2.983867214,-0.366733203
2015/4/1,-0.71537571,-0.711219619,-0.153836051,0.859359497,0.025899276,3.029791404,-0.366733203
2015/5/1,-0.638846754,-0.711219619,-0.393183718,0.831748858,0.025899276,3.023865702,-0.366733203
2015/6/1,-0.65562583,-0.711219619,-0.460173589,0.82488009,0.025899276,3.063864189,-0.366733203
2015/7/1,-0.580358716,-0.463454317,-0.360350366,0.810193579,0.132478388,3.44903481,-0.366733203
2015/8/1,-0.550142738,-0.463454317,-0.36689138,0.75965692,0.132478388,3.249042372,-0.366733203
2015/9/1,-0.540423151,-0.463454317,0.047481584,0.759882866,0.132478388,2.74683914,-0.366733203
2015/10/1,-0.562215487,-0.675783086,0.302545527,0.73190318,-0.3727066,2.734987736,-0.366733203
2015/11/1,-0.538479234,-0.675783086,-0.318720557,0.692083908,-0.3727066,3.491996149,-0.366733203
2015/12/1,-0.537319704,-0.675783086,-0.318720557,0.673413211,-0.3727066,2.900907388,-0.366733203
2016/1/1,-0.528657336,-0.330321407,-0.318720557,0.660843064,0.479926291,2.14241755,-0.366733203
2016/2/1,-0.532783897,-0.330321407,-0.05457444,0.658410375,0.479926291,1.598734405,-0.366733203
2016/3/1,-0.582336737,-0.330321407,0.494839293,0.637480215,0.479926291,1.478738942,-0.366733203
2016/4/1,-0.416251169,-0.415621598,0.285263942,0.607241066,0.473531544,1.20171238,-0.366733203
2016/5/1,-0.382249668,-0.415621598,0.218797636,0.599581486,0.473531544,1.533551684,-0.366733203
2016/6/1,-0.368778662,-0.415621598,0.188708522,0.588788784,0.473531544,1.237266591,-0.366733203
2016/7/1,-0.300093584,-0.519617185,0.287054392,0.552803067,1.006427102,0.108420387,-0.366733203
2016/8/1,-0.305413778,-0.519617185,0.208507588,0.533785919,1.006427102,-0.18342043,-0.53156671
2016/9/1,-0.309710859,-0.519617185,-0.044077584,0.526563168,1.006427102,-0.131570538,-0.53156671
2016/10/1,-0.363867713,-0.279778926,0.204631875,0.48344508,0.202820601,-0.919688886,-0.53156671
2016/11/1,-0.319703276,-0.279778926,0.436254733,0.464066417,0.202820601,-0.411559951,-0.53156671
2016/12/1,-0.324887055,-0.279778926,0.436254733,0.447963976,0.202820601,0.040274816,-0.53156671
2017/1/1,-0.330889326,-0.204456037,0.436254733,0.420112327,0.76555831,-0.293045914,-0.53156671
2017/2/1,-0.280449788,-0.204456037,0.474563509,0.418538234,0.76555831,-0.116756284,-0.53156671
2017/3/1,-0.323147761,-0.204456037,1.174078439,0.39915204,0.76555831,-0.389338569,-0.53156671
2017/4/1,-0.240548327,-0.224121393,1.217572183,0.352976145,0.586505402,-0.018982203,-0.53156671
2017/5/1,-0.211696501,-0.224121393,1.126806271,0.355792942,0.586505402,-0.1700876,-0.53156671
2017/6/1,-0.150309639,-0.224121393,1.272829965,0.341626108,0.586505402,-0.604145262,-0.53156671
2017/7/1,-0.096357407,-0.217823907,1.055511352,0.309157623,0.48845262,-0.784879168,-0.53156671
2017/8/1,-0.049021315,-0.217823907,0.920415908,0.29319075,0.48845262,-1.239676786,-0.53156671
2017/9/1,-0.064913692,-0.217823907,0.856719865,0.25441083,0.48845262,-0.925614587,-0.53156671
2017/10/1,-0.079203189,-0.153275364,0.674666176,0.230219511,0.437294646,-0.864876143,-0.53156671
2017/11/1,-0.063242605,-0.153275364,0.545164825,0.202352799,0.437294646,-0.817470529,-0.366733203
2017/12/1,-0.029616246,-0.153275364,0.545164825,0.159528441,0.437294646,-0.712289321,-0.366733203
2018/1/1,-0.13332594,-0.060781914,0.545164825,0.148954153,1.490296267,-0.710807895,-0.366733203
2018/2/1,-0.072280115,-0.060781914,0.830043426,0.137920441,1.490296267,-0.740436404,-0.366733203
2018/3/1,-0.132405137,-0.060781914,0.627477656,0.093243323,1.490296267,-0.715252171,-0.366733203
2018/4/1,-0.064368031,-0.351180248,0.542781576,0.058869357,0.978716533,-0.494519777,-0.366733203
2018/5/1,-0.030912191,-0.351180248,0.958914274,0.051352876,0.978716533,-0.613033814,-0.366733203
2018/6/1,0.016389798,-0.351180248,0.896801182,0.016963847,0.978716533,-0.641180898,-0.366733203
2018/7/1,0.080880107,-0.082197758,1.051381651,-0.013855231,2.099928785,-0.802656274,-0.366733203
2018/8/1,0.104582257,-0.082197758,1.207575595,-0.038859957,2.099928785,-0.968575926,-0.366733203
2018/9/1,0.103831973,-0.082197758,1.392617448,-0.091693737,2.099928785,-0.912281758,-0.366733203
2018/10/1,0.128284407,-0.022556698,1.43469027,-0.132431858,0.686689767,-0.712289321,-0.366733203
2018/11/1,0.107583393,-0.022556698,0.780881205,-0.167799988,0.686689767,-0.67969796,-0.366733203
2018/12/1,0.094317009,-0.022556698,0.780881205,-0.223066457,0.686689767,-1.011537264,-0.366733203
2019/1/1,0.051141583,0.12195479,0.780881205,-0.257538333,1.353875005,-0.759694935,-0.366733203
2019/2/1,0.07204722,0.12195479,0.618763514,-0.309701806,1.353875005,-0.500445479,-0.366733203
2019/3/1,0.027712263,0.12195479,1.559692801,-0.385808057,1.353875005,-0.233788895,-0.366733203
2019/4/1,0.077981283,0.115687797,1.559692801,-0.423315145,1.752480882,-0.307860169,-0.366733203
2019/5/1,0.132956629,0.115687797,1.353437706,-0.457086588,1.752480882,-0.491556926,-0.366733203
2019/6/1,0.127363604,0.115687797,1.521547744,-0.510296946,1.752480882,-0.867838994,-0.366733203
2019/7/1,0.200618593,0.359951985,1.400003861,-0.549084397,1.383717156,-1.026351519,-0.366733203
2019/8/1,0.250580679,0.359951985,1.207411192,-0.585469285,1.383717156,-1.312266634,-0.366733203
2019/9/1,0.228958862,0.359951985,1.443723855,-0.629159771,1.383717156,-0.870801845,-0.366733203
2019/10/1,0.221626542,0.363604044,1.703413579,-0.664889415,-0.266127489,-0.549332519,-0.366733203
2019/11/1,0.19942496,0.363604044,1.481417373,-0.707389917,-0.266127489,-0.223418917,-0.366733203
2019/12/1,0.169822851,0.363604044,1.481417373,-0.73799058,-0.266127489,-0.029352181,-0.366733203
2020/1/1,0.151270377,0.172419938,1.481417373,-0.755975907,0.117557312,-0.047129287,-0.366733203
2020/2/1,0.157545478,0.172419938,1.513405962,-0.789099637,0.117557312,0.105457536,-0.366733203
2020/3/1,0.215521959,0.172419938,1.880573567,-0.825725535,0.117557312,-0.915244609,-0.53156671
2020/4/1,0.130364739,0.489936689,1.606293394,-0.847875805,-0.841654691,-0.580442454,-0.630466815
2020/5/1,0.141584894,0.489936689,1.403922234,-0.881376112,-0.841654691,-0.793767721,-0.630466815
2020/6/1,0.284752699,0.489936689,1.207956975,-0.899421692,-0.841654691,-1.018944392,-0.630466815
2020/7/1,0.365169489,0.544925099,1.085339837,-0.916834621,0.552400087,-1.113755622,-0.630466815
2020/8/1,0.42904593,0.544925099,1.129301845,-0.941334733,0.552400087,-1.053017177,-0.630466815
2020/9/1,0.461922006,0.544925099,0.739855683,-0.959591196,0.552400087,-1.211529702,-0.630466815
2020/10/1,0.572213736,0.474573354,0.208629593,-0.98088287,0.415978824,-1.153754109,-0.630466815
2020/11/1,0.596597962,0.474573354,1.96634604,-1.009367169,0.415978824,-0.958205948,-0.630466815
2020/12/1,0.695021565,0.474573354,1.96634604,-1.026923198,0.415978824,-1.143384131,-0.630466815
2021/1/1,0.744165159,0.532934826,1.96634604,-1.045315228,0.89984799,-0.897467504,-0.630466815
2021/2/1,0.833107902,0.532934826,1.90901711,-1.060905524,0.89984799,-0.509334032,-0.630466815
2021/3/1,0.930576599,0.532934826,-0.050438541,-1.084260841,0.89984799,-0.241196023,-0.630466815
2021/4/1,0.814453117,0.628536642,-0.150377826,-1.106350859,1.347480258,-0.378968591,-0.630466815
2021/5/1,0.828333369,0.628536642,0.174538896,-1.126234135,1.347480258,-0.318230147,-0.630466815
2021/6/1,1.317245626,0.628536642,0.280537224,-1.140754952,1.347480258,-0.254528852,-0.630466815
2021/7/1,0.789148088,0.539962908,0.204649721,-1.158205539,0.835900523,-0.198234684,-0.630466815
2021/8/1,1.014983535,0.539962908,0.333581977,-1.183564247,0.835900523,-0.119719135,-0.630466815
2021/9/1,1.315062982,0.539962908,0.592696233,-1.200638257,0.835900523,-0.213048939,-0.630466815
2021/10/1,0.97030754,0.589423867,0.518363737,-1.229205403,0.040820352,-0.007130799,-0.630466815
2021/11/1,1.15975422,0.589423867,0.054163655,-1.24655808,0.040820352,-0.032315032,-0.630466815
2021/12/1,1.257325228,0.589423867,0.054163655,-1.265740923,0.040820352,-0.057499265,-0.53156671
2022/1/1,1.29589664,1.122836693,0.054163655,-1.284110358,0.637663376,0.246192955,-0.53156671
2022/2/1,1.30824222,1.122836693,0.081299304,-1.297983462,0.637663376,0.181010235,-0.366733203
2022/3/1,1.338662821,1.122836693,-0.069373433,-1.311570367,0.637663376,0.210638744,-0.201899695
2022/4/1,1.443122799,1.012462088,0.404533606,-1.339422016,1.567033228,0.21508302,-0.201899695
2022/5/1,1.508636223,1.012462088,0.675245508,-1.346313379,1.567033228,-0.076757796,-0.037066188
2022/6/1,1.558939346,1.012462088,0.663001855,-1.355132817,1.567033228,-0.238233172,0.12776732
2022/7/1,1.726252651,1.610986748,0.590287268,-1.375867157,1.134322035,-0.050092138,0.12776732
2022/8/1,1.778943042,1.610986748,0.350682455,-1.389333558,1.134322035,0.034349114,0.457434335
2022/9/1,1.848958169,1.610986748,0.095583947,-1.401617506,1.134322035,-0.538962541,0.78710135
2022/10/1,1.817821388,1.624993805,0.039613242,-1.421696602,-0.087074582,-0.47081697,0.78710135
2022/11/1,1.847287082,1.624993805,0.052581494,-1.433325305,-0.087074582,-0.453039864,1.281601872
2022/12/1,1.776453463,1.624993805,0.052581494,-1.445413433,-0.087074582,-0.442669886,1.611268887
2023/1/1,1.665002204,1.503847516,0.052581494,-1.46115436,0.381873509,-0.67969796,1.611268887
2023/2/1,1.629875277,1.503847516,0.100644703,-1.471924468,0.381873509,-0.773027765,1.940935902
2023/3/1,1.560167084,1.503847516,0.967889941,-1.484441894,0.381873509,-0.712289321,2.105769409
2023/4/1,1.557848024,1.907728103,1.133437547,-1.504317638,3.208351544,-0.687105088,2.105769409
2023/5/1,1.627215179,1.907728103,1.121026183,-1.508580492,3.208351544,-0.467854119,2.270602917
2023/6/1,1.677040849,1.907728103,1.09037791,-1.515991531,3.208351544,-0.238233172,2.600269932
2023/7/1,1.715714573,1.907728103,0.471193063,-1.531370943,0.004583454,-0.236751746,2.600269932
2023/8/1,1.763255288,1.907728103,0.443009811,-1.53637942,0.004583454,-0.24860315,2.765103439
2023/9/1,1.771747137,1.907728103,0.715972867,-1.548437422,0.004583454,-0.304897318,2.765103439
2023/10/1,1.781364412,1.907728103,0.721857157,-1.552052563,-0.911996904,-0.426374206,2.765103439
2023/11/1,1.733516763,1.907728103,0.799161021,-1.563462852,-0.911996904,-0.472298395,2.765103439
2023/12/1,1.757696366,1.907728103,0.799161021,-1.576725901,-0.911996904,-0.306378743,2.765103439
2024/1/1,1.640276939,1.892692701,0.799161021,-1.584957878,-0.841654691,-0.233788895,2.765103439
2024/2/1,1.627726736,1.892692701,0.910686366,-1.589506931,-0.841654691,-0.161199048,2.765103439
2024/3/1,1.708314046,1.892692701,0.262074256,-1.609510711,-0.841654691,-0.174531877,2.765103439
2024/4/1,1.71220188,2.133698852,0.370730453,-1.618556095,-0.628496468,-0.207123237,2.765103439
2024/5/1,1.860519361,2.133698852,0.013851563,-1.623850771,-0.628496468,-0.186383281,2.765103439
2024/6/1,1.827643286,2.133698852,0.291927236,-1.647522413,-0.628496468,0.000276328,2.765103439
2024/7/1,1.885210522,2.364836675,0.259463439,-1.67580336,-0.038048191,0.072866176,2.765103439
2024/8/1,2.049761418,2.364836675,1.164405178,-1.716970779,-0.038048191,-0.103423454,2.600269932
2024/9/1,2.066404078,2.364836675,0.962780567,-1.771009607,-0.038048191,0.136567471,2.600269932
2024/10/1,2.078783762,2.364836675,0.74824106,-1.803259677,-0.905602158,0.238785828,2.600269932
2024/11/1,2.145865962,2.364836675,0.399317014,-1.852681668,-0.905602158,0.27730289,2.435436424
2024/12/1,2.107533276,2.364836675,0.399317014,-1.879787695,-0.905602158,0.397298353,2.435436424
